word|phonemes
פְּרִישָׁתוֹ|priʃato
אִמּוּנֵי|imunei
חִלּוּף|xiluf
כְּמֵעֵין|kemeˈein
הַיַּיִן|aˈjajin
הֻשְׁפַּע|huʃpa
הַצּוֹפִים|atsofim
נוֹלְדָה|nolda
נָחָשׁ|naxaʃ
הָעֲבוֹדוֹת|aˈavodot
פִּילוֹסוֹפִים|filoˈsofim
בִּיכָלְתּוֹ|bijxolto
אֵבוֹלוּצְיָה|evoˈlutsia
הַשַּׁיָּכוֹת|aʃajaxut
הַשַּׁיָּכוֹת|aʃajaxot
בִּלָּה|bila
בַּתַּעֲרוּכָה|betaˈaruxa
בַּתַּעֲרוּכָה|bataˈaruxa
הַמְּכִירוֹת|amexirot
מָתֵמָטִי|mateˈmati
הָרְפוּאָה|arefuˈa
פִּסְלֵי|pislei
מִינִית|minit
מִינִית|miˈnita
בְּסַרְטַן|besartan
בְּסַרְטַן|basartan
לָאֵלִים|laˈelim
לָאֵלִים|leˈelim
לָאֵלִים|laˈalim
לָאֵלִים|leˈalim
הַמְּדִידָה|amedida
הַבִּיּוֹלוֹגִי|abijoˈlogi
רְקָמוֹת|rekamot
רִקְמוֹת|rikmot
הַגֵּנֵטִי|ageˈneti
חֲרָקִים|xarakim
הָאֲרוּחָה|aˈaruxa
הַבִּשּׁוּל|abiʃul
מַחֲשָׁבוֹת|maxʃavot
וְאָמְנָם|veˈomnam
וְאַבִּיט|veˈabit
קֵבָה|kejva
עָף|af
עֵט|et
עֵט|at
אִתְּכֶם|itxem
אִתְּכֶם|etxem
הַמַּלְוֶה|amlave
הַמְּלַוֶּה|amalve
הַמָּחֳרָת|amoxorat
הָעוֹפֶרֶת|aˈoˈferet
הַחֲלוֹתִי|axiˈloti
בַּיָּצִיעַ|bejaˈtsiˈa
בַּיָּצִיעַ|bajaˈtsiˈa
רָטַן|ratan
צָחֲקוּ|tsaxaku
צְרָצַר|tsratsar
בַּמַּחֲשָׁבוֹת|bemaxʃavot
בַּמַּחֲשָׁבוֹת|bamaxʃavot
בַּחוּץ|baxuts
רְגָעִים|regaˈim
מַצְּבֵי|matsavi
קְרָבִי|kravi
כְּדַאי|kedai
כְּדַאי|kedaˈi
הַכַּרְטִיסִים|akartisim
יָכֹלְתִּי|jexolti
יָכֹלְתִּי|jaxolti
עָמָל|amal
עָמָל|amel
אִמִּי|imi
חִשְׁבוּ|xaʃvu
מַכִּירִים|mekirim
פִּרְסֹמֶת|pirˈsomet
הַשְּׁנִיָּה|aʃnija
הַדְּלָתוֹת|adlatot
גּוּפִי|gufi
גּוּר|gur
בְּרָעָב|beraˈav
מִלְּמַעְלָה|mileˈmala
מְזַמֵּן|mizman
מֵאֵלָיו|meˈelav
הַבִּצָּה|abejtsa
הַבֵּיצָה|abitsa
בְּאֵין|beˈein
מִשְׁלֵי|miʃeli
מִשְׁלֵי|miʃlei
מְחִירֵי|mexirei
מֵאֵלֶּה|meˈele
מְכֻסֶּה|mexuse
לַעֲנוֹת|laˈanot
לַעֲנוֹת|leˈanot
לְבֵיתוֹ|leveito
לְסַיֵּם|lesajem
הַקְּרוֹבִים|akrovim
הַהַשְׁקָעָה|aaʃkaˈa
מְכִירַת|mexirat
מְסַיֵּעַ|mesaˈjeˈa
מַסְבִּיר|masbir
תְּכוּפוֹת|txufot
שֶׁבְּכָל|ʃebexol
חֲשָׁד|xaʃad
הַמַּאֲכָלִים|aˈmaˈaxalim
הָעוֹלֶה|aˈole
הָעוֹלֶה|aˈola
מְמֻגַּן|memugan
מָסַךְ|masax
יָק|jak
יָדוֹ|jado
לַפַּרְלָמֵנְט|leparlament
לַפַּרְלָמֵנְט|laparlament
לְרוּחַ|laˈruˈax
לְרוּחַ|leˈruˈax
תְּחוּשָׁה|txuʃa
שִׁכְבָה|ʃaxva
שִׁכְבָה|ʃixva
שֶׁבְּתוֹךְ|ʃebetox
עֶמְדָּתוֹ|emdato
עָשִׁיר|aʃir
אַגָּדָה|agada
הַמְּלָאכָה|amelaxa
הַמּוֹצָא|amotsa
הַשְּׁלַבִּים|aʃlabim
הָרוּחוֹת|aruxot
הָרַבָּנִים|arabanim
בַּמִּגְרָשׁ|bemigraʃ
בַּמִּגְרָשׁ|bamigraʃ
בְּתֹקֶף|beˈtokef
בְּשַׁעַר|baˈʃaˈar
בְּשַׁעַר|beˈʃaˈar
בְּעַיִן|beˈajin
בְּעַיִן|baˈajin
רִיצַת|ritsat
סְגוּרָה|sgura
מִשְׁתַּנִּים|miʃtanim
מַעֲרִיכִים|maˈarixim
מַחֲסֶה|maxase
לְמַסְקָנָה|lemaskana
לַמַּסְקָנָה|lamaskana
לָקוּם|lakum
לְקַדֵּם|lekadem
לְבַטֵּל|levatel
לְסִדְרַת|lesidrat
וּבְמֶשֶׁךְ|uveˈmeʃex
וּבְשֶׁל|ubeʃel
וּבְשֶׁל|ubaʃel
וּבְשֶׁל|vebiʃel
עֲטִיפַת|atifat
אֲמִתִּית|amitit
אִטִּי|iti
חֲלוֹם|xalom
חוֹקְרֵי|xokrei
חוֹקֵר|xoker
אָחִיהָ|aˈxia
אֲחוּזִים|axuzim
כִּשָּׁלוֹן|kiʃalon
כָּשֵׁר|kaʃer
כִּכְלִי|kixli
כִּכְלִי|kixlei
כְּהֻנָּתוֹ|kehunato
הַמּוֹדָעוֹת|amodaˈot
הַמּוֹדָעוֹת|amudaˈut
הַמּוֹדָעוֹת|amudaˈot
הַמָּגֵן|amagen
הַיְּצִיאָה|ajetsiˈa
הַשּׁוֹטְרִים|aʃotrim
הַפִּנּוּי|apiˈnui
הִפְסִידָה|hifˈsida
הַחֲלִיפָה|hexˈlifa
הַהוֹרָאָה|ahoraˈa
הַבּוֹלֵט|abolet
הַבָּכִיר|abaxir
דֻּוַּח|duvax
דֻּוַּח|davax
בְּמֶרְחַב|bamerxav
בְּמֶרְחַב|bemerxav
בְּתַחְתִּית|betaxtit
בְּתַחְתִּית|bataxtit
בְּעֹמֶק|beˈomek
בְּעֹמֶק|baˈomek
בְּהִתְנַגְּדוּת|behitnagdut
בְּהִתְנַגְּדוּת|bahitnagdut
בְּהוֹצָאַת|behotsaˈat
בַּדֵּעָה|bedeˈa
סְפָרָיו|sfarav
נִמְלְטוּ|nimletu
נוֹעַד|noˈad
נְעוּרִים|neˈurim
נֵטוֹ|ˈneto
נֵטוֹ|natu
מְשֻׁרְיָנוֹת|meʃurjanot
אַרְטִילֶרְיָה|artiˈlerja
הַקּוֹנְפֵדֵרַצְיָה|akonfedeˈratsja
הָאַסְפָּקָה|aˈaspaka
מַפְצִיצִים|maftsitsim
קֵיסָרֵי|kejsari
בְּצִי|betsi
בְּצִי|batsi
לְהַתְקִיף|leatkif
הַמְּזֻיֶּנֶת|amezuˈjenet
פְּקִידִים|pkidim
פְּקֻדַּת|pkudat
פְּצוּעִים|ptsuˈim
מִשְׁטָרוֹ|miʃtaro
בְּכוֹחוֹת|bekoxot
לְהַוּוֹת|leavot
שֶׁקָּדְמוּ|ʃekadmu
שֶׁנִּמְצְאוּ|ʃenimtseˈu
עַצְמָאִיּוֹת|atsmaˈijot
אַצִּילִים|atsilim
הֶעֱבִירוּ|heˈeˈviru
הַהֲנָחָה|aanaxa
בַּמּוֹשָׁבוֹת|bemoʃavot
בַּמּוֹשָׁבוֹת|bamoʃavot
בַּהַתְקָפָה|beatkafa
בַּהַתְקָפָה|baatkafa
מִילִימֶטְרִים|miliˈmetrim
לְהַשְׁמִיד|leaʃmid
בְּכִבּוּשׁ|bekibuʃ
בְּכִבּוּשׁ|bakibuʃ
רוֹבֵי|rovei
רוּבִּי|rovi
נוֹרוּ|noru
נִשְׁמַר|niʃmar
מוֹדִיעִין|modiˈin
לְחֵיל|lexeil
לְחֵיל|leˈxajil
לְהַחְלִיט|leaxlit
לְהַבְקִיעַ|leavˈkiˈa
הַקְּרוּיִים|akrujim
הַחֲשָׁשׁ|axaʃaʃ
הַסְּטוּדֶנְטִים|astuˈdentim
בִּיחִידוּת|bejexidot
בִּיחִידוֹת|bajexidot
בְּגָלוּי|begalui
צִבּוּרִי|tsiburi
נִדְרְשׁוּ|nidreʃu
מְיַסֵּד|mejased
מִלּוּלִית|milulit
מִקַּו|mikav
מְחוֹזוֹת|mexozot
מְדִינִית|medinit
מִטְעָנִים|mitˈanim
לְפִיו|lefiv
וְלִיצֹר|velitsor
וְחֶלְקָם|vexelkam
שֶׁעָלְתָה|ʃeˈalta
קוֹדְמוֹת|kodmot
פִּגּוּעֵי|piguˈei
כְּפוּלָה|kfula
הַמֻּחְלָט|amuxlat
הַתְּגוּבָה|atguva
הַנָּסִיךְ|anasix
סָבוֹ|savo
סָבוֹ|ˈsavu
נִתְגַּלּוּ|nitgalu
נֶהֶרְסוּ|nehersu
מְתֹאָרִים|metoˈarim
מִתְקְנֵי|mitkanei
מֻעֲמָדִים|muˈamadim
מְכֻסִּים|mexusim
מֵהָעִיר|meaˈir
מִנְהָרָה|minara
לְבִלְתִּי|levilti
תַּעֲשִׂיַּת|taˈasijat
וּבָתֵּי|uvatei
שְׁלִיחִים|ʃlixim
שֶׁזָּכוּ|ʃezaxu
קְשׁוּרִים|kʃurim
קְהִלּוֹת|kehilot
עַמּוּדֵי|amudei
אָפְיָנִית|ofjanit
חֲשִׁיבָה|xaʃiva
חֲזָקוֹת|xazakot
כְּבֵית|keˈvajit
הַמֻּקְדֶּמֶת|amukˈdemet
הַמֻּכָּר|amukar
הַמּוֹכֵר|amoxer
הַמַּשְׁפִּיעִים|amaʃpiˈim
הָאֹפֶן|aˈofen
הָאֹפֶן|aˈofan
הַכּוֹתֶרֶת|akoˈteret
הַהַצָּעָה|aatsaˈa
הַסִּיּוּם|asijum
הַסִּבּוּב|asivuv
הַנְּהָרוֹת|anearot
הַנְּטִיָּה|anetija
דּוֹרוֹת|dorot
בָּעֵמֶק|beˈemek
בָּעֵמֶק|baˈemek
טְרוֹפִּי|ˈtropi
רוֹמָן|roman
צְפִיפוּת|tsfifut
סִפֵּק|sipek
סֵם|sam
נֶאֱסַר|neˈesar
מִלֵּב|milev
הָרַבָּנִי|arabani
תְּהוֹמִי|tehomi
שְׁחָקִים|ʃxakim
הַשְּׂדֵרוֹת|asderot
בְּפַרְעוֹת|bifraˈot
בְּפַרְעוֹת|bapraˈot
גְּדִי|gdi
סְגִירַת|sgirat
מִבְצְעֵי|mevatsˈei
מְאֹרָעוֹת|meˈoraˈot
הַמִּנְהָרוֹת|aminarot
עַתִּיקוֹת|atikot
חֲבֵרָיו|xaverav
הַמְּגוּרִים|amegurim
מַשְׁקָאוֹת|maʃkaˈot
מַעַיְנוֹת|maˈajanot
הִתְאַחֲדוּת|hitˈaxadut
רָשׁוּיוֹת|raʃujot
צִנּוֹרוֹת|tsinorot
מְיַצֵּג|mejatseg
מֻשָּׂגִים|musagim
לְתַרְבּוּת|letarbut
לְתַרְבּוּת|latarbut
לִשְׂרֹד|lisrod
תָּא|ta
פַּלְגַּת|palgat
גּוּפָם|gufam
בִּתְחוּמִים|bitxumim
בִּתְחוּמִים|batxumim
בְּדִיעֲבַד|bediˈavad
מְנַסִּים|menasim
יְדוּעוֹת|jeduˈot
הַשִּׁמּוּר|aʃimur
הַקָּשׁוּר|akaʃur
בַּקַּלְפִּי|baˈkalpi
לִיבֵּרָלִיּוּת|libeˈralijut
לִיבֵּרָלִיּוּת|libeˈralijot
מוֹרֶה|more
יַצִּיבָה|jatsiva
תֵּאוֹרְיַת|teˈorjat
זִקָּה|zika
לַתֹּאַר|leˈtoˈar
לַתֹּאַר|laˈtoˈar
תְּפוּצַת|tfutsat
אָמָּנוּתִי|omanuti
הַכַּדּוּרֶגֶל|akaduˈregel
בִּירָה|bira
בִּירָה|ˈbira
נֶפַח|ˈnefax
נֶפַח|napax
הַשִּׁגָּעוֹן|aʃigaˈon
מְטַפֵּל|metapel
בַּמָּאִים|bamaˈim
הֲגִיָּה|agija
הוֹרָיו|horav
לְהֵיכַל|lehejxal
לְהֵיכַל|lahejxal
סִרְטוֹן|sirton
נַגֵּן|nagan
נַגֵּן|nagen
הַחֲזָרָה|axzara
הַחֲזָרָה|axazara
הַפּוֹאֵמָה|apoˈema
לְנֹעַר|leˈnoˈar
לְנֹעַר|leˈnoˈar
הַתּוֹפָעוֹת|atofaˈot
הַדּוֹמִים|adomim
רוֹכֵב|roxev
הַמֵּימָן|ameiman
הַחַיְדַּקִּים|axajdakim
הַכַּדּוּרְסַל|akadursal
גְּלוֹקוֹז|glukoz
גּוֹמְלִין|gomlin
בְּרֹמַח|baˈromax
בְּרֹמַח|beˈromax
רֹמַח|ˈromax
סִיבוּבִים|sivuvim
לְתַחֲרוּת|letaxarut
לְתַחֲרוּת|lataxarut
פִּיזְיוֹלוֹגְיָה|fizioˈlogia
מְכִילִים|mexilim
בַּטֶּמְפֵּרָטוּרוֹת|betemperaˈturot
חִזּוּר|xizur
יָרַדְתִּי|jaˈradeti
אֶצְלִי|etsli
כֻּלָּנוּ|kuˈlanu
לְבִנְיַן|lebinjan
וְכֹה|veko
וְכֹה|vaxo
שִׁלְשׁוּל|ʃilʃul
שְׁזִיפִים|ʃezifim
עֲנָפָיו|anafav
לְהַצִּיעַ|leaˈtsiˈa
בַּשֶּׁמֶשׁ|baˈʃemeʃ
בְּשָׁלוֹם|beʃalom
מַלְכַּת|malkat
מֵאַיִן|meˈajin
חֲרֹשֶׁת|xaˈroʃet
מָתוֹק|matok
לְתוֹכָהּ|letoxa
פִּיהָ|pija
פִּיהָ|feja
עוֹפֶרֶת|oˈferet
צִיַּנּוּ|tsijenu
נֶחְתַּם|nextam
לְהוֹדִיעַ|lehoˈdiˈa
וַיֹּאמֶר|vejomar
וַיֹּאמֶר|vaˈjomer
וַיֹּאמֶר|vejeˈamer
הַיְּשָׁנִים|ajeʃanim
הַיְּשָׁנִים|ajeʃenim
הַהַכָּרָה|aakara
הָס|as
דִּבְּרוּ|dibru
בְּכָבוֹד|bexavod
צְמוּדָה|tsmuda
מֶשֶׁךְ|ˈmeʃex
מֶשֶׁךְ|maʃax
מְנוּחָה|menuxa
מְנוּחָה|menoxa
זְכוּכִית|zxuxit
הַזְּרָעִים|azraˈim
הַחֲרֵדִים|axaredim
הַבְּגָדִים|abgadim
הַטּוֹבוֹת|atovot
בִּדְבָרִים|badvarim
מַצְלִיחִים|matslixim
לִשְׂדֵה|lasade
לִשְׂדֵה|lesade
שֶׁהֶעֱנִיק|ʃeheˈenik
עֹנֶשׁ|ˈoneʃ
עָצוּם|atsum
חַלָּשׁ|xalaʃ
חָפְשִׁיּוֹת|xofʃijot
הַיְּדִיעוֹת|ajediˈot
הַיְּדִיעָה|ajediˈa
הוֹלְכֵי|holexei
הִשְׁתַּנָּה|hiʃtana
הַשְּׁחֹרִים|aʃxorim
הָאוֹתִיּוֹת|aˈotijot
הָאֱנוֹשִׁיּוּת|aˈenoʃijut
הָאֱנוֹשִׁיּוּת|aˈenoʃijot
הַסַּכָּנָה|asakana
בְּמִקְצָת|bemiktsat
בָּחַר|baxar
נַעֲנֶה|naˈana
נְסִיעָה|nesiˈa
מְשָׁרֵת|meʃaret
מְפֹרָט|meforat
מֵהָאָרֶץ|meaˈarets
מְטֻפָּל|metupal
מְסֻדָּרִים|mesudarim
לְהַכְרִיעַ|leaxˈriˈa
לְרַגְלֵי|leraglei
לְרַגְלֵי|leraglai
וּמֵאָז|umeˈaz
וְלוֹ|velo
וְלוּ|velu
וַאֲחֵרוֹת|veˈaxerot
וְהֵחֵלּוּ|veheˈxelu
שִׁלְחוּ|ʃalxu
שָׁלְטָה|ʃalta
שֶׁשְּׁמוֹ|ʃeˈsamu
שֶׁעָלוּ|ʃeˈalu
שֶׁכֻּנְּתָה|ʃekunta
פּוֹגֵעַ|poˈgeˈa
פְּשָׁרָה|pʃara
פְּנִימִית|pnimit
עֲבוֹדָתָם|avodatam
חִפּוּשׂ|xipus
אִכָּרִים|ikarim
זֹהַר|zoher
זֹהַר|ˈzoar
חֲשִׁיבוּתוֹ|xaʃivuto
כָּפוּל|kaful
הַמֻּקְדָּמוֹת|amukdamot
הֶקֵּף|hekef
הַתִּיק|atik
הִתְקַדֵּם|hitkadem
הַתְּפִלָּה|atfila
הַשַּׁמְרָנִית|aʃamranit
הַחֲשׁוּבָה|axaʃuva
הַכְּפָרִים|akfarim
הָרִים|arim
הָרִים|herim
הָרַדְיוֹ|aˈradio
הַנִּקְרֵאת|anikret
גּוֹרָלָם|goralam
גֶּזֶר|ˈgezer
גֶּזֶר|gazar
בַּמַּחֲלָה|bemaxala
בֵּינוֹ|beino
בְּשַׁבָּת|beʃabat
בְּשַׁבָּת|baʃabat
בְּגוּפוֹ|begufo
בְּבֵרוּר|beverur
בְּטָעוּת|betaˈut
צְבָעִים|tsvaˈim
צְבָעִים|tsabaˈim
סוֹד|sod
סַכָּנַת|sakanat
כְּקֵיסָר|kekeisar
הַקּוֹמוּנִיזְם|akomunizm
הַכְּנִיעָה|akniˈa
לַנָּהָר|lenaar
לִנְהַר|lanaar
בְּחֶבֶל|beˈxevel
בְּחֶבֶל|baˈxevel
פִּיטֶר|piter
פְּקִידֵי|pkidei
בְּשִׂיאָהּ|besiˈa
בֶּהָרִים|baarim
נְסִיגָה|nesiga
לְתָאֵם|letaˈem
לְהַעֲבָרַת|leaˈavarat
כַּלְכָּלָה|kalkala
הַמְּחוֹזוֹת|amexozot
הַקֵּיסָרוּת|akejsarut
סָבְלוּ|savlu
מָנְתָה|manta
לַגֶּשֶׁר|legaʃer
לַגֶּשֶׁר|laˈgeʃer
לַגֶּשֶׁר|leˈgeʃer
וְהָעִיר|veaˈir
אַבִּירֵי|abiri
סִיְּעָה|sijˈa
מָאזֶן|maˈazan
מָאזֶן|meˈazen
מִנְּקֻדַּת|minkudat
לֶכֶת|ˈlexet
וְהַצָּבָא|veatsava
וּבְקֶרֶב|uvikrav
וּבְקֶרֶב|uvakrav
וּבְקֶרֶב|uvˈkerev
שֶׁשָּׁהוּ|ʃeʃahu
שָׂרְדוּ|sardu
הַמַּהֲלָךְ|amaalax
הַיַּמִּי|ajami
הַקָּתוֹלִית|akaˈtolit
הָעוֹמֵד|aˈomed
בְּיָדָם|bejadam
נִוּוּט|nivut
מוֹדֶרְנִי|moˈderni
מַרְבִּיתָם|marbitam
לְמַעֲבָר|lemaˈavar
לְמַעֲבָר|lamaˈavar
לְמִבְצַע|lemivtsa
לְמִבְצַע|lamivtsa
וְכוֹחוֹת|vekoxot
וְנָתַן|venatan
שֶׁקָּדַם|ʃekadam
חֻלְּקוּ|xulku
אַחֲרִית|axarit
כְּמֵאָה|kemeˈa
הִתְפַּתְּחוּיוֹת|hitpatxujot
הָאֲצִילִים|aˈatsilim
הֶרֶס|ˈheres
בָּעִתּוֹנוּת|baˈitonut
סִבּוֹת|sibot
נִצְּלוּ|nitslu
מְמֻשָּׁךְ|memuʃax
מֻרְכָּבִים|murkavim
מְפַקְּדִים|mefakdim
מְפַקְּדִים|mifkadim
מְעֹרָבִים|meˈoravim
מֵרֶגַע|meˈrega
יְחָסִים|jaxasim
לַמַּעֲרֶכֶת|lemaˈaˈrexet
לַמַּעֲרֶכֶת|lamaˈaˈrexet
לְתַקְשֵׁר|letakʃer
לִתְנָאֵי|letnai
לִתְנָאֵי|letnaˈei
שְׁלַבִּים|ʃlabim
שֶׁפָּעַל|ʃepaˈal
שָׁרָת|ʃarat
קִיּוּמָהּ|kijuma
עָצְמָה|otsma
חֶלְקָן|xelkan
כֻּנָּה|kuna
הַמֻּרְכֶּבֶת|amurˈkevet
הַשְׂכָּלָה|askala
גִּיּוּס|gijus
בֻּצְּעָה|butsˈa
רֻבָּן|ruban
רִאשׁוֹנוֹת|riʃonot
סָבְלָה|savla
נֹסַח|ˈnosax
מִקְצוֹעִיִּים|miktsoˈijim
לִתְרֹם|litrom
לְחֹדֶשׁ|leˈxodeʃ
שִׁלְטוֹנוֹת|ʃiltonot
שֻׁתָּף|ʃutaf
שָׁרָשִׁים|ʃoraʃim
שֶׁעָסַק|ʃeˈasak
שֶׁחָלַק|ʃeˈxelek
שֶׁחָלַק|ʃexalak
שֶׁהוֹבִיל|ʃehovil
שְׂרֵפַת|srefat
פּוֹטֶנְצְיָאל|potentsjal
פְּרִיצָה|pritsa
אָפְיָנִי|ofjani
כּוֹכַב|koxav
הַמְּאֻחֶדֶת|ameˈuˈxedet
הַמְּהַוִּים|ameavim
הַפְסָקָה|afsaka
הַדֵּמוֹקְרָטִי|ademoˈkrati
בַּמִּשְׁפָּט|bamiʃpat
בַּמִּשְׁפָּט|bemiʃpat
בְּלַחַץ|beˈlaxats
בְּלַחַץ|baˈlaxats
בַּתִּקְשֹׁרֶת|batikˈʃoret
בִּזְמַנּוֹ|bizmano
בְּכַמּוּת|bexamut
סִרְטוֹ|sirto
נְפִילָתוֹ|nefilato
נֶאֶלְצָה|neˈeltsa
הַצִּיּוֹנִיּוֹת|atsijonijot
וּמִגְדָּל|umigdal
צִירִים|tsirim
יוֹרְדִים|jordim
הָעִתּוֹנוּת|aˈitonut
הָארִי|aˈari
הֲרִיסַת|arisat
קִבּוּץ|kibuts
מְמֻקָּם|memukam
פְּעֻלּוֹתָיו|peˈulotav
הַמְּיֻחֶדֶת|aˈmejuˈxedet
הַתָּאִים|hitˈim
הַצִּיּוּרִים|atsijurim
הַסְבָּרָה|asbara
מְאֻבָּנִים|meˈubanim
מְסַפְּקִים|mesapkim
תַּהֲלִיכֵי|taalixei
עָשׂוֹר|asor
עֲנָקִיִּים|anakijim
הַמַּקְהֵלָה|amaxela
בְּהִשְׁתַּתְּפוּת|behiʃtatfut
מִתְבַּסֶּסֶת|mitbaˈseset
מָסָה|ˈmasa
לְשַׁמֵּר|leʃamer
לִפְרַס|lifras
לִפְרַס|lapras
שֶׁנִּכְתְּבוּ|ʃenixtevu
קְשׁוּרָה|kʃura
קְצָרוֹת|katsarot
אִגּוּד|igud
חֻקִּיִּים|xukijim
חַשְׁמַל|xaʃmal
אָטוֹם|atom
אָטוּם|atum
הֶעָתִיק|heˈetik
הַדּוֹרוֹת|adorot
הַנָּמוּךְ|anamux
הַנּוֹכְחִית|anoxexit
גְּבוֹהוֹת|gvohot
בְּשׁוֹנֶה|beʃone
נְמוּכוֹת|nemuxot
נִבְחָרִים|nivxarim
נְצַפֶּה|nitspa
נְצַפֶּה|netsape
הַפְרָדַת|afradat
גִּישָׁתוֹ|giʃato
לַקֶּשֶׁר|lekaʃer
שֶׁלֶד|ˈʃeled
חַגַּי|xagei
חַגַּי|xagi
יְרָקוֹת|jerakot
מִלּוֹת|milot
מְתוּקִים|metukim
מִסְתַּיֵּם|mistajem
לְתוֹפָעוֹת|letofaˈot
לְתוֹפָעוֹת|latofaˈot
אִטִּית|itit
כְּשַׂחְקָן|kesaxkan
כְּחֹמֶר|keˈxomer
הַמָּלוֹן|amalon
הַמָּלוֹן|amelon
חֲזָרָתוֹ|xazarato
עֲבוּרוֹ|avuro
מְקַיֵּם|mekajem
מַאֲכָלִים|maˈaxalim
סַבּוֹן|sabon
מוֹלֵקוּלַת|moˈlekulat
וִיטָמִין|vitamin
הַתּוֹפָעָה|atofaˈa
תּוֹחֶלֶת|toˈxelet
חֲמָמָה|xamama
הַבָּהָאִי|abaai
יָצָאתִי|jaˈtsati
וְאֵצֵא|veˈetse
וְהַכֹּל|veakol
וּבָזֶה|uvaze
פַּרְעוֹשׁ|parˈoʃ
אַחְרָתִי|eˈxarti
אָכַלְתִּי|aˈxalti
כַּפַּעַם|keˈfaˈam
הוֹסַפְתִּי|hoˈsafti
הַשּׁוּעָל|aʃuˈal
הַפְּרוּשִׁים|aperuʃim
הַפְּרוּשִׁים|apruʃim
הַפְּרַקְלִיטוּת|apraklitut
הָאֵין|aˈein
הַחֲתֻנָּה|axatuna
הַכַּפְתּוֹרִים|akaftorim
גִּלְיוֹן|gilajon
גִּדְמֵי|gidmei
בִּמְרוּצָה|bimrutsa
בְּלִבִּי|belibi
צָעַק|tsaˈak
נְמָלָה|nemala
לְשׁוּם|leʃum
תִּרְאוּ|tirˈu
עַצְמְךָ|atsmexa
עַצְמְךָ|atsmex
חָלְפוּ|xalfu
בְּעַצְמֵךְ|beˈatsmexa
בְּעַצְמֵךְ|beˈatsmex
בָּחוּר|baxur
בָּזֹאת|bazot
בָּזֹאת|bezot
בִּרְכֵּי|barxi
בִּרְכֵּי|birki
בִּרְכֵּי|birkei
רֶבַע|ˈreva
נִגְמַר|nigmar
לְחַכּוֹת|lexakot
לְהַבִּיט|leabit
לָגֶשֶׁת|laˈgeʃet
שַׁבְּתַי|ˈʃavti
שַׁבְּתַי|ʃebiti
חַלּוֹן|xalon
אוֹהֲדֵי|oadim
כִּדְבַר|kidvar
כִּדְבַר|kedavar
כִּדְבַר|kadavar
הָאַבְטָלָה|aˈavtala
בְּשֶׁקֶט|baˈʃeket
בְּשֶׁקֶט|beˈʃeket
בְּחַדְרֵי|bexadri
בְּחַדְרֵי|bexadrei
יָפִים|jafim
חַדְרִי|xadri
חַדְרִי|xadrei
